2025-06-08 18:53:44 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='c:\\Users\\Dzulfahmi DA\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Inter-Light.ttf', name='Inter', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\GothamBookItalic.ttf', name='Gotham', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Space Comics.ttf', name='Space Comics', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\beyond_the_mountains.otf', name='Beyond The Mountains', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\PRISTINA.TTF', name='Pristina', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\built titling lt.ttf', name='Built Titling', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BROADW.TTF', name='Broadway', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\beyond_the_mountains.otf', name='Beyond The Mountains', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\AGENCYR.TTF', name='Agency FB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MOD20.TTF', name='Modern No. 20', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\TCCM____.TTF', name='Tw Cen MT Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Android Scratch.ttf', name='Android Scratch', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\raidercrusaderchrome.ttf', name='Raider Crusader Chrome', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Lato-LightItalic.ttf', name='Lato', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Inter-ExtraBold.ttf', name='Inter', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibri.ttf', name='Calibri', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Dolce Vita Light.ttf', name='Dolce Vita Light', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Souses.otf', name='Souses', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GILLUBCD.TTF', name='Gill Sans Ultra Bold Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SimsunExtG.ttf', name='SimSun-ExtG', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MAGNETOB.TTF', name='Magneto', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HelloStockholm-Regular.ttf', name='Hello Stockholm', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\FUTRFW.TTF', name='Futurist Fixed-width', style='normal', variant='normal', weight=5, stretch='normal', size='scalable')) = 10.42525
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\raidercrusaderpunch.ttf', name='Raider Crusader Punch', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Nexa Light.otf', name='Nexa Light', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\OndoMediumDEMO-Medium.otf', name='Ondo Medium DEMO', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Ondo-LightItalic.otf', name='Ondo', style='italic', variant='normal', weight=265, stretch='normal', size='scalable')) = 11.17825
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Montserrat-ExtraLightItalic.ttf', name='Montserrat', style='italic', variant='normal', weight=250, stretch='normal', size='scalable')) = 11.1925
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\DK Cinnabar Brush.ttf', name='DK Cinnabar Brush', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway Condensed.ttf', name='Walkway Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\INFROMAN.TTF', name='Informal Roman', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbel.ttf', name='Corbel', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ARLRDBD.TTF', name='Arial Rounded MT Bold', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ntailu.ttf', name='Microsoft New Tai Lue', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\CaviarDreams.ttf', name='Caviar Dreams', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Rene Bieder  Milliard Bold Italic.otf', name='Milliard', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\FUTURA MD BT MEDIUM ITALIC.TTF', name='Futura Md BT', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\MICKEY.TTF', name='Mickey', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\CaviarDreams_Bold.ttf', name='Caviar Dreams', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CURLZ___.TTF', name='Curlz MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Adventure Hollow.otf', name='Adventure Hollow', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Devil Breeze Book.ttf', name='Devil Breeze', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SteelTongs.ttf', name='Steel Tongs', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdanaz.ttf', name='Verdana', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 4.971363636363637
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\EchinosParkScript_PERSONAL_USE_ONLY.ttf', name='Echinos Park Script PERSONAL USE ONLY', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Ondo-Light.otf', name='Ondo', style='normal', variant='normal', weight=265, stretch='normal', size='scalable')) = 10.17825
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\fontawesome5-brands-webfont.ttf', name='Font Awesome 5 Brands', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\bernadette.otf', name='Bernadette', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway Expand.ttf', name='Walkway Expand', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SourceCodePro-BlackItalic.ttf', name='Source Code Pro', style='italic', variant='normal', weight=900, stretch='normal', size='scalable')) = 11.525
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOD_CI.TTF', name='Bodoni MT', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 11.25
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\againts.otf', name='Againts', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\UrdTypeb.ttf', name='Urdu Typesetting', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Lato-BoldItalic.ttf', name='Lato', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\NIAGSOL.TTF', name='Niagara Solid', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HACKED.ttf', name='HACKED', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\cubic.ttf', name='Cubic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Awesome Free Font.ttf', name='Awesome Free Font', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FZSTK.TTF', name='FZShuTi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candara.ttf', name='Candara', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\GothamBoldItalic.ttf', name='Gotham', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\TCCEB.TTF', name='Tw Cen MT Condensed Extra Bold', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Warung Kopi.otf', name='Warung Kopi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Atelier du Machiniste.ttf', name='Atelier du Machiniste', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\FUTURA BK BT BOOK ITALIC.TTF', name='Futura Bk BT', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzeroengraveital.ttf', name='Defcon Zero Engraved Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Hobeaux Bold.ttf', name='Hobeaux', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Rene Bieder  Milliard Light.otf', name='Milliard', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
